S.No.,sofifa_id,short_name,long_name,age,nationality,Player_Continent,Club_Continent,Club_Int_Prestige,Club_Domestic_Prestige,Value,Wages,preferred_foot,Player_international_reputation,weak_foot,pace,shooting,passing,dribbling,defending,physic,Position_Final,Mins_Total,Goals_total,Assists_Total,Shots_per_game_total,Yellow_Cards_Total,Red_Cards_Total,Aerial_Battles_Won_Per_Game_Total,Man_of_The_Match_Total
123,204485,R. Mahrez,Riyad Mahrez,28,Algeria,Africa,Europe Tier 1,9,10,31500000,190000,Left,3,4,84,78,79,89,38,59,Attacking Midfield,1727,8,8,4,1,0,1.200000048,4
124,190483,Douglas Costa,Douglas Costa de Souza,28,Brazil,South America,Europe Tier 1,10,10,31500000,150000,Left,3,3,94,73,79,91,43,61,Midfield (Attacking/Defensive),777,1,0,2.400000095,2,1,0,1
125,212404,F. Bernardeschi,Federico Bernardeschi,25,Italy,Europe,Europe Tier 1,10,10,31500000,130000,Left,2,3,81,75,81,87,60,66,"Attacking Midfield,Forward",2028,2,4,3.5,7,1,0.400000006,0
126,177413,A. Witsel,Axel  Witsel,30,Belgium,Europe,Europe Tier 1,7,9,31500000,110000,Right,3,4,73,74,80,79,83,81,Midfield (Attacking/Defensive),3503,5,1,2.5,2,0,2.799999952,1
127,198176,S. de Vrij,Stefan de Vrij,27,Netherlands,Europe,Europe Tier 1,7,9,31500000,90000,Right,3,4,66,41,62,68,86,74,Defense,3232,2,1,1.899999976,3,0,5.699999809,1
128,190286,Canales,Sergio Canales Madrazo,28,Spain,Europe,Europe Tier 1,2,5,31500000,40000,Left,2,3,78,79,83,81,51,66,Attacking Midfield,3126,8,3,4.300000191,10,0,0.400000006,3
129,186942,I. Gündogan,Ilkay Gündogan,28,Germany,Europe,Europe Tier 1,9,10,3.10E+07,180000,Right,3,4,66,74,84,84,72,71,Midfield (Attacking/Defensive),2726,6,4,2.5,3,0,1.700000048,2
130,181291,G. Wijnaldum,Georginio Wijnaldum,28,Netherlands,Europe,Europe Tier 1,10,9,3.10E+07,140000,Right,3,3,77,73,78,84,76,78,Midfield (Attacking/Defensive),3708,5,0,1.899999976,4,0,1.700000048,1
131,230666,Gabriel Jesus,Gabriel Fernando de Jesus,22,Brazil,South America,Europe Tier 1,9,10,3.10E+07,140000,Right,2,3,85,80,72,86,39,71,"Attacking Midfield,Forward",1397,11,3,5,1,0,1.200000048,1
132,200949,Lucas Moura,Lucas Rodrigues M. Silva,26,Brazil,South America,Europe Tier 1,7,8,3.10E+07,130000,Right,3,4,92,79,76,87,42,66,"Attacking Midfield,Forward",2853,15,0,3.600000143,3,0,2.600000143,4
133,229237,M. Akanji,Manuel Obafemi Akanji,23,Switzerland,Europe,Europe Tier 1,7,9,3.10E+07,80000,Right,2,3,78,45,68,72,83,80,Defense,2656,1,0,0.699999988,2,0,3.399999857,0
134,213331,J. Tah,Jonathan Tah,23,Germany,Europe,Europe Tier 1,6,7,3.10E+07,70000,Right,2,4,71,27,59,57,83,81,Defense,3209,3,1,0.699999988,3,0,4,0
135,230142,Oyarzabal,Mikel Oyarzabal Ugarte,22,Spain,Europe,Europe Tier 1,3,5,3.10E+07,40000,Left,1,3,75,82,79,83,39,61,"Attacking Midfield,Forward",3160,13,2,1.799999952,2,0,1.200000048,1
136,220793,D. Sánchez,Davinson Sánchez,23,Colombia,South America,Europe Tier 1,7,8,30500000,90000,Right,2,3,74,45,57,66,83,81,Defense,2574,1,1,1.100000024,3,0,5.400000095,0
137,205678,E. Višca,Edin Višca,29,Bosnia Herzegovina,Europe,Europe Tier 2,5,8,30500000,70000,Right,2,4,88,79,79,83,47,64,Attacking Midfield,3049,13,14,4.099999905,2,0,0.200000003,9
138,229906,L. Bailey,Leon Bailey Butler,21,Jamaica,North America,Europe Tier 1,6,7,30500000,60000,Left,1,4,91,77,75,84,33,64,Midfield (Attacking/Defensive),2458,5,3,4,5,0,1.399999976,0
139,204970,F. Thauvin,Florian Thauvin,26,France,Europe,Europe Tier 1,5,7,30500000,60000,Left,2,3,83,80,81,83,41,69,"Attacking Midfield,Forward",2853,18,9,7.099999905,6,1,1.299999952,5
140,197965,Pizzi,Luís Miguel Afonso Fernandes,29,Portugal,Europe,Europe Tier 2,7,10,30500000,30000,Right,3,4,77,77,84,81,63,68,Midfield (Attacking/Defensive),3367,13,20,4.200000286,4,0,1.100000024,6
141,203574,J. Stones,John Stones,25,England,Europe,Europe Tier 1,9,10,3.00E+07,140000,Right,2,4,68,36,70,72,84,77,Defense,2185,0,0,0.5,1,0,4.5,0
142,208596,A. Belotti,Andrea Belotti,25,Italy,Europe,Europe Tier 1,4,6,3.00E+07,60000,Right,3,5,77,81,57,77,41,82,Forward,3301,15,3,3.400000095,5,0,4.099999905,6
143,225953,S. Bergwijn,Steven Bergwijn,21,Netherlands,Europe,Europe Tier 2,5,10,29500000,20000,Right,2,2,89,75,76,85,40,73,"Attacking Midfield,Forward",3265,14,13,4.100000381,5,0,0.100000001,4
144,181458,I. Perišic,Ivan Perišic,30,Croatia,Europe,Europe Tier 1,7,9,29500000,130000,Right,3,5,84,80,78,82,62,77,Attacking Midfield,3537,9,4,7.100000381,7,0,4.799999714,6
145,176635,M. Özil,Mesut Özil,30,Germany,Europe,Europe Tier 1,7,7,29500000,120000,Left,4,2,70,72,86,84,24,56,Midfield (Attacking/Defensive),2394,6,3,1,3,0,0.400000006,2
146,198950,Pablo Sarabia,Pablo Sarabia García,27,Spain,Europe,Europe Tier 1,9,10,29500000,1.00E+05,Left,2,4,75,76,82,84,57,57,"Defensive Midfield,Defense",3173,14,14,3.799999952,9,1,0.800000012,6
147,199434,D. Tadic,Dušan Tadic,30,Serbia,Europe,Europe Tier 2,7,10,29500000,40000,Left,3,3,68,80,84,85,41,71,"Attacking Midfield,Forward",3989,34,17,4,5,0,1.5,7
148,188152,Oscar,Oscar dos Santos Emboaba Júnior,27,Brazil,South America,Asia Pacific,2,5,2.70E+07,30000,Right,3,3,74,76,83,81,55,50,Midfield (Attacking/Defensive),2520,9,13,2.799999952,4,0,0.699999988,8
149,210035,Grimaldo,Alejandro Grimaldo García,23,Spain,Europe,Europe Tier 2,7,10,29500000,20000,Left,3,2,85,63,79,84,77,71,Defense,4027,7,13,4.5,5,0,2.099999905,2
150,205498,Jorginho,Luiz Frello Filho Jorge,27,Italy,Europe,Europe Tier 1,7,8,2.90E+07,140000,Right,2,3,55,63,84,81,70,73,Defensive Midfield,3905,2,0,0.600000024,8,0,1,0
151,207410,M. Kovacic,Mateo Kovacic,25,Croatia,Europe,Europe Tier 1,7,8,2.90E+07,120000,Right,3,4,76,68,81,86,67,70,Midfield (Attacking/Defensive),2659,0,2,1.200000048,4,0,0.600000024,0
152,220971,N. Keïta,Naby Keïta,24,Guinea,Africa,Europe Tier 1,10,9,2.90E+07,90000,Right,2,4,71,73,76,88,65,66,Midfield (Attacking/Defensive),1638,3,1,1.900000095,1,0,1.200000048,1
153,224293,Rúben Neves,Rúben Diogo da Silva Neves,22,Portugal,Europe,Europe Tier 1,2,5,2.90E+07,90000,Right,2,4,62,74,83,76,70,73,Defensive Midfield,3009,4,3,2.099999905,8,0,0.899999976,0
154,214997,A. Correa,Ángel Correa,24,Argentina,South America,Europe Tier 1,9,9,2.90E+07,60000,Right,1,4,83,80,75,86,54,65,"Attacking Midfield,Forward",2276,3,3,2.299999952,9,1,0.400000006,1
155,227055,Gelson Martins,Gelson Dany Batalha Martins,24,Portugal,Europe,Europe Tier 1,6,8,2.30E+07,40000,Right,3,3,95,71,74,86,47,61,Midfield (Attacking/Defensive),1705,4,2,2.5,1,0,0.900000036,0
156,187961,Paulinho,José Paulo Bezzera Maciel Júnior,30,Brazil,South America,Asia Pacific,6,10,2.90E+07,40000,Right,3,3,72,81,77,80,78,85,Midfield (Attacking/Defensive),2436,19,6,2.700000048,2,1,1.100000024,9
157,216201,Iñaki Williams,Iñaki Williams Arthuer,25,Spain,Europe,Europe Tier 1,6,6,2.90E+07,40000,Right,2,2,94,80,72,80,41,82,"Attacking Midfield,Forward",3040,13,4,2,3,0,2.099999905,5
158,221992,H. Lozano,Hirving Rodrigo Lozano Bahena,23,Mexico,North America,Europe Tier 1,7,9,2.90E+07,80000,Right,3,3,93,76,73,83,41,66,"Attacking Midfield,Forward",3016,19,9,6.200000286,5,0,1.299999952,5
159,184344,L. Bonucci,Leonardo Bonucci,32,Italy,Europe,Europe Tier 1,10,10,28500000,160000,Right,3,4,58,58,69,70,87,79,Defense,3371,3,2,1,2,0,3.200000048,0
160,200458,L. Digne,Lucas Digne,25,France,Europe,Europe Tier 1,5,6,28500000,1.00E+05,Left,2,3,78,69,79,79,80,76,"Defensive Midfield,Defense",2966,4,4,1,5,1,2.599999905,4
161,176676,Marcelo,Marcelo Vieira da Silva Júnior,31,Brazil,South America,Europe Tier 1,10,10,2.80E+07,2.00E+05,Left,4,4,81,74,83,89,77,79,Defense,2185,3,3,2.5,6,0,0.600000024,1
162,182493,D. Godín,Diego Godín,33,Uruguay,South America,Europe Tier 1,7,9,2.80E+07,130000,Right,3,3,60,48,64,61,89,83,Defense,3048,4,1,1.299999952,8,0,5.700000286,1
163,200647,J. Ilicic,Josip Ilicic,31,Slovenia,Europe,Europe Tier 1,3,6,2.80E+07,90000,Left,3,4,70,84,84,85,43,67,"Attacking Midfield,Forward",2151,12,7,3.299999952,5,1,0.200000003,4
164,242444,João Félix,João Félix Sequeira,19,Portugal,Europe,Europe Tier 1,9,9,2.80E+07,40000,Right,1,4,82,80,74,81,40,70,"Attacking Midfield,Forward",2307,18,8,5.899999619,4,0,2.700000048,1
165,211748,K. Demirbay,Kerem Demirbay,25,Germany,Europe,Europe Tier 1,6,7,27500000,80000,Left,2,4,67,74,82,84,64,70,Midfield (Attacking/Defensive),2397,4,11,4.099999905,9,0,1.5,6
167,207566,William Carvalho,William Silva de Carvalho,27,Portugal,Europe,Europe Tier 1,2,5,27500000,30000,Right,3,4,42,57,77,74,79,85,Defensive Midfield,3001,0,5,0.600000024,8,0,1.999999881,0
168,223959,L. Torreira,Lucas Torreira Di Pascua,23,Uruguay,South America,Europe Tier 1,7,7,2.70E+07,80000,Right,2,3,75,67,77,80,81,75,Defensive Midfield,3001,2,3,1.200000048,7,1,0.900000036,0
169,209989,T. Partey,Thomas Partey,26,Ghana,Africa,Europe Tier 1,9,9,2.70E+07,70000,Right,2,3,73,72,77,77,79,84,"Defensive Midfield,Defense",2485,3,5,2.399999857,10,1,2.299999952,5
170,199451,W. Ben Yedder,Wissam Ben Yedder,28,France,Europe,Europe Tier 1,6,8,2.70E+07,70000,Right,2,5,84,82,77,85,39,61,"Attacking Midfield,Forward",3442,26,9,4.5,4,0,1.900000095,4
171,216354,A. Kramaric,Andrej Kramaric,28,Croatia,Europe,Europe Tier 1,5,6,2.70E+07,60000,Right,2,4,73,85,73,85,30,71,"Attacking Midfield,Forward",2885,22,5,6.700000286,2,0,0.5,2
172,231478,L. Martínez,Lautaro Martínez,21,Argentina,South America,Europe Tier 1,7,9,26500000,60000,Right,1,4,81,77,68,82,40,83,Forward,1636,7,2,5.400000095,7,0,3.899999857,0
173,198329,Rodrigo,Rodrigo Moreno Machado,28,Spain,Europe,Europe Tier 1,6,8,2.70E+07,60000,Left,2,3,90,80,74,82,44,70,"Attacking Midfield,Forward",3307,10,8,5,4,1,4.299999714,2
174,202651,Suso,Jesús Joaquín Fernández Sáez,25,Spain,Europe,Europe Tier 1,7,7,26500000,60000,Left,3,3,78,76,83,87,33,53,"Attacking Midfield,Forward",3284,8,10,5.5,8,1,0.400000006,7
176,217940,D. Djené,Djené Dakonam Ortega,27,Togo,Africa,Europe Tier 1,2,5,2.70E+07,30000,Right,1,4,72,37,61,61,83,79,Defense,2981,0,0,0.400000006,11,2,2.599999905,3
177,200610,K. Volland,Kevin Volland,26,Germany,Europe,Europe Tier 1,6,7,26500000,90000,Left,2,4,76,84,79,79,41,83,"Attacking Midfield,Forward",3180,14,11,3.799999952,5,0,1.799999952,5
178,216409,M. Politano,Matteo Politano,25,Italy,Europe,Europe Tier 1,7,9,26500000,80000,Left,2,4,84,77,78,84,42,57,"Attacking Midfield,Forward",3294,6,7,5.5,5,1,0.699999988,0
179,225850,P. Kimpembe,Presnel Kimpembe,23,France,Europe,Europe Tier 1,9,10,26500000,70000,Left,2,3,75,39,67,67,81,83,Defense,2653,1,1,0.5,5,1,1.899999976,0
180,171877,M. Hamšík,Marek Hamšík,31,Slovakia,Europe,Asia Pacific,1,2,26500000,30000,Right,3,5,69,77,83,83,72,69,"Attacking Midfield,Forward",3859,3,2,3.500000119,3,0,1.600000024,2
181,227928,Nélson Semedo,Nélson Cabral Semedo,25,Portugal,Europe,Europe Tier 1,10,10,2.60E+07,150000,Right,2,3,92,57,69,81,77,75,Defense,2158,1,0,0.200000003,7,0,1.100000024,0
182,192318,M. Götze,Mario Götze,27,Germany,Europe,Europe Tier 1,7,9,2.60E+07,1.00E+05,Right,4,4,71,78,85,86,56,70,"Attacking Midfield,Forward",2118,7,7,2.100000143,0,0,0.5,0
183,211320,D. Rugani,Daniele Rugani,24,Italy,Europe,Europe Tier 1,10,10,2.60E+07,90000,Right,2,3,64,39,55,64,85,74,Defense,1621,2,0,0.600000024,4,0,4.5,0
184,203486,T. Hazard,Thorgan Hazard,26,Belgium,Europe,Europe Tier 1,7,9,2.60E+07,90000,Right,2,4,82,77,80,86,47,64,"Attacking Midfield,Forward",2878,10,10,2.299999952,1,0,0.699999988,6
185,235569,T. Ndombele,Tanguy NDombèlé Alvaro,22,France,Europe,Europe Tier 1,7,8,2.60E+07,90000,Right,1,3,80,65,78,87,70,78,Defensive Midfield,3330,3,7,2,3,0,1,3
186,234906,H. Aouar,Houssem Aouar,21,France,Europe,Europe Tier 1,6,9,2.60E+07,60000,Right,1,3,79,71,79,83,66,67,Midfield (Attacking/Defensive),3699,7,10,4,3,0,0.899999976,3
187,208574,F. Kostic,Filip Kostic,26,Serbia,Europe,Europe Tier 1,5,6,2.60E+07,50000,Left,2,2,87,76,77,81,67,78,"Attacking Midfield,Forward",3995,10,12,3.699999809,8,0,2.299999952,7
188,195093,Willian José,Willian José da Silva,27,Brazil,South America,Europe Tier 1,3,5,2.60E+07,40000,Right,2,4,69,82,68,75,40,81,Forward,2374,11,5,1.799999952,5,1,1.399999976,2
189,189575,Muniain,Iker Muniain Goñi,26,Spain,Europe,Europe Tier 1,6,6,2.60E+07,30000,Right,2,3,80,72,77,87,51,58,Attacking Midfield,2387,7,4,0.699999988,7,0,0.200000003,1
190,216547,Rafa,Rafael Alexandre Fernandes Ferreira da Silva,26,Portugal,Europe,Europe Tier 2,7,10,2.60E+07,20000,Right,2,3,93,71,74,86,50,52,"Attacking Midfield,Forward",2603,17,2,4.800000191,6,0,2.200000048,8
191,188377,K. Walker,Kyle Walker,29,England,Europe,Europe Tier 1,9,10,25500000,160000,Right,3,2,91,63,76,77,81,81,"Defensive Midfield,Defense",3523,1,1,1,4,0,2.299999952,0
192,184432,Azpilicueta,César Azpilicueta Tanco,29,Spain,Europe,Europe Tier 1,7,8,25500000,140000,Right,3,3,70,55,77,73,85,76,"Defensive Midfield,Defense",4097,1,5,1,6,0,3.599999905,1
193,186561,A. Ramsey,Aaron Ramsey,28,Wales,Europe,Europe Tier 1,10,10,25500000,140000,Right,3,3,68,77,79,80,68,74,Midfield (Attacking/Defensive),1810,6,7,2.900000095,0,0,1.200000048,0
194,177610,Javi Martínez,Javier Martínez Aginaga,30,Spain,Europe,Europe Tier 1,9,10,25500000,120000,Right,3,3,48,55,69,63,86,83,"Defensive Midfield,Defense",1833,4,0,1.700000048,4,0,6.200000286,2
195,184484,G. Sigurðsson,Gylfi Þór Sigurðsson,29,Iceland,Europe,Europe Tier 1,5,6,25500000,120000,Right,3,4,56,81,84,80,57,69,"Attacking Midfield,Forward",3134,13,6,2.299999952,3,0,0.5,6
196,195365,K. Kampl,Kevin Kampl,28,Slovenia,Europe,Europe Tier 1,6,8,25500000,80000,Right,2,4,76,67,80,86,63,62,Midfield (Attacking/Defensive),2410,2,6,3.799999952,5,0,0.900000036,2
197,208448,E. Forsberg,Emil Forsberg,27,Sweden,Europe,Europe Tier 1,6,8,25500000,70000,Right,2,4,70,71,81,83,33,62,Attacking Midfield,1254,4,7,1.5,0,0,0.400000006,1
198,198141,Bartra,Marc Bartra Aregall,28,Spain,Europe,Europe Tier 1,2,5,25500000,40000,Right,3,3,73,61,73,72,82,74,"Defensive Midfield,Defense",3380,1,0,0.800000012,5,0,4.099999905,1
199,170890,B. Matuidi,Blaise Matuidi,32,France,Europe,Europe Tier 1,10,10,2.50E+07,140000,Left,3,2,75,66,76,78,83,81,Midfield (Attacking/Defensive),3112,3,2,1.200000048,7,0,2,0
200,183907,J. Boateng,Jérôme Boateng,30,Germany,Europe,Europe Tier 1,9,10,2.50E+07,120000,Right,4,4,66,50,72,65,84,82,Defense,2144,0,2,0.699999988,1,0,2.5,0
201,179844,Diego Costa,Diego da Silva Costa,30,Spain,Europe,Europe Tier 1,9,9,2.50E+07,80000,Right,4,4,73,82,64,75,49,85,Forward,1424,3,3,2.299999952,7,1,4.299999714,0
202,207863,Felipe,Felipe Augusto de Almeida Monteiro,30,Brazil,South America,Europe Tier 1,9,9,2.50E+07,70000,Right,3,3,64,41,57,60,84,87,Defense,3696,2,2,1.700000048,12,0,9.100000381,3
203,138956,G. Chiellini,Giorgio Chiellini,34,Italy,Europe,Europe Tier 1,10,10,24500000,225000,Left,4,3,68,46,58,60,90,82,Defense,2530,1,1,0.800000012,4,0,4.399999619,0
204,226456,Pablo Fornals,Pablo Fornals Malla,23,Spain,Europe,Europe Tier 1,4,5,24500000,80000,Right,1,3,67,76,79,80,71,68,Midfield (Attacking/Defensive),3360,5,6,3.400000095,5,0,0.700000048,1
205,221363,D. van de Beek,Donny van de Beek,22,Netherlands,Europe,Europe Tier 2,7,10,24500000,20000,Right,2,3,71,78,77,79,71,79,Midfield (Attacking/Defensive),3427,12,12,3.299999952,3,0,1.299999952,2
206,169416,C. Vela,Carlos Alberto Vela Garrido,30,Mexico,North America,North America,2,8,24500000,15000,Left,3,2,80,82,78,84,31,67,"Attacking Midfield,Forward",2906,36,11,5.099999905,1,0,0.200000003,19
207,207494,J. Lingard,Jesse Lingard,26,England,Europe,Europe Tier 1,7,8,2.40E+07,130000,Right,2,3,80,78,76,83,58,72,Attacking Midfield,1970,4,2,1.700000048,4,0,0.200000003,1
208,205452,A. Rüdiger,Antonio Rüdiger,26,Germany,Europe,Europe Tier 1,7,8,2.40E+07,110000,Right,2,3,72,43,67,63,82,78,Defense,3234,1,0,1.799999952,8,0,5.299999714,0
209,185020,José Callejón,José María Callejón Bueno,32,Spain,Europe,Europe Tier 1,7,9,2.40E+07,1.00E+05,Right,3,3,89,78,75,83,47,64,Midfield (Attacking/Defensive),3621,4,14,4.699999809,3,0,1.400000095,2
210,199042,C. Aránguiz,Charles Mariano Aránguiz Sandoval,30,Chile,South America,Europe Tier 1,6,7,2.40E+07,90000,Right,2,4,63,72,82,81,74,73,Midfield (Attacking/Defensive),2202,3,7,2.299999952,3,0,1.5,3
211,222509,Dani Ceballos,Daniel Ceballos Fernández,22,Spain,Europe,Europe Tier 1,10,10,2.40E+07,80000,Right,2,3,69,67,79,84,68,68,Midfield (Attacking/Defensive),1433,3,0,2.299999952,3,0,0.699999988,0
212,190813,S. El Shaarawy,Stephan El Shaarawy,26,Italy,Europe,Asia Pacific,3,5,2.40E+07,30000,Right,3,3,87,78,71,84,42,60,"Attacking Midfield,Forward",2844,12,6,5.399999976,4,0,1.999999955,5
213,236632,David Neres,David Neres Campos,22,Brazil,South America,Europe Tier 2,7,10,2.40E+07,30000,Left,2,3,87,73,73,87,36,65,Attacking Midfield,2735,10,10,2.700000048,3,0,0.400000006,3
214,200888,Danilo Pereira,Danilo Luís Hélio Pereira,27,Portugal,Europe,Europe Tier 3,7,10,2.40E+07,20000,Right,3,3,65,63,72,74,82,85,Defensive Midfield,3036,2,1,2.799999952,4,0,5.200000286,0
215,181872,A. Vidal,Arturo Vidal,32,Chile,South America,Europe Tier 1,10,10,23500000,2.00E+05,Right,4,4,67,79,80,78,85,86,Midfield (Attacking/Defensive),2286,3,7,1.200000048,8,0,2.100000143,0
216,162347,João Moutinho,João Filipe Iria Santos Moutinho,32,Portugal,Europe,Europe Tier 1,2,5,23500000,120000,Right,3,4,56,75,85,82,71,67,Midfield (Attacking/Defensive),3040,1,8,0.5,4,0,0.600000024,1
217,183574,M. Kruse,Max Kruse,31,Germany,Europe,Europe Tier 2,7,9,23500000,1.00E+05,Left,2,4,66,83,83,83,45,70,"Attacking Midfield,Forward",2837,11,9,2.799999952,0,0,0.800000012,5
218,210243,Ricardo Pereira,Ricardo Barbosa Pereira,25,Portugal,Europe,Europe Tier 1,6,6,23500000,90000,Right,3,4,86,64,77,81,79,73,"Defensive Midfield,Defense",3125,2,6,0.699999988,7,0,1.899999976,4
220,211256,N. Tagliafico,Nicolás Alejandro Tagliafico,26,Argentina,South America,Europe Tier 2,7,10,22500000,30000,Left,2,2,81,57,72,76,80,81,Defense,3416,5,4,2.199999809,10,0,3.299999952,3
221,203263,H. Maguire,Harry Maguire,26,England,Europe,Europe Tier 1,7,8,2.30E+07,120000,Right,1,3,50,53,64,69,81,84,Defense,2599,3,0,1,6,1,3.799999952,2
222,193348,X. Shaqiri,Xherdan Shaqiri,27,Switzerland,Europe,Europe Tier 1,10,9,2.30E+07,120000,Left,3,4,80,77,81,85,46,69,Midfield (Attacking/Defensive),1235,6,5,2.100000143,2,0,0.100000001,1
223,172879,Sokratis,Sokratis Papastathopoulos,31,Greece,Europe,Europe Tier 1,7,7,2.30E+07,110000,Right,3,2,72,51,52,60,84,83,Defense,3174,3,2,1,12,1,3.900000095,2
224,208333,E. Can,Emre Can,25,Germany,Europe,Europe Tier 1,10,10,2.30E+07,110000,Right,2,4,70,68,77,79,81,84,"Defensive Midfield,Defense",2141,4,1,1.600000024,8,0,3,1
225,240130,Éder Militão,Éder Gabriel Militão,21,Brazil,South America,Europe Tier 1,10,10,22500000,1.00E+05,Right,1,2,79,50,66,71,81,81,Defense,3423,5,1,1.600000024,2,0,7.399999619,7
226,197061,J. Matip,Joël Andre Job Matip,27,Cameroon,Africa,Europe Tier 1,10,9,2.30E+07,1.00E+05,Right,2,2,61,46,68,67,83,76,Defense,2255,1,1,1.200000048,5,0,6.099999905,2
227,193283,T. Delaney,Thomas Delaney,27,Denmark,Europe,Europe Tier 1,7,9,2.30E+07,80000,Left,2,4,77,73,74,75,83,82,Defensive Midfield,2587,3,5,1.300000072,8,0,3.199999809,4
228,215333,D. Zapata,Duván Zapata,28,Colombia,South America,Europe Tier 1,3,5,2.30E+07,80000,Right,2,4,71,81,56,76,37,83,Forward,2900,23,7,3.200000048,5,0,1.799999952,4
229,198951,C. Bakambu,Cédric Bakambu,28,DR Congo,Africa,Asia Pacific,4,7,2.30E+07,30000,Right,2,4,90,81,72,80,35,76,"Attacking Midfield,Forward",1308,10,4,3.099999905,0,0,0.899999976,2
230,208808,Q. Promes,Quincy Anton Promes,27,Netherlands,Europe,Europe Tier 2,7,10,2.30E+07,30000,Right,2,4,91,79,79,83,40,67,"Attacking Midfield,Forward",2780,4,5,7.200000048,5,0,1.800000027,2
231,189805,L. de Jong,Luuk de Jong,28,Netherlands,Europe,Europe Tier 1,7,7,2.30E+07,30000,Right,2,3,56,79,71,69,51,78,"Attacking Midfield,Forward",3591,31,6,6.799999714,5,0,17.39999962,15
232,186627,M. Balotelli,Mario  Barwuah Balotelli,28,Italy,Europe,Europe Tier 1,2,1,2.30E+07,30000,Right,4,4,76,82,73,79,24,76,Forward,1699,8,1,6.200000048,10,1,2.699999928,2
233,193082,J. Cuadrado,Juan Cuadrado,31,Colombia,South America,Europe Tier 1,10,10,22500000,130000,Right,3,3,91,72,77,88,66,67,"Defensive Midfield,Defense",1553,1,4,1.700000048,5,0,1.299999952,2
234,200536,N. Schulz,Nico Schulz,26,Germany,Europe,Europe Tier 1,7,9,22500000,80000,Left,1,2,90,52,76,80,74,76,"Defensive Midfield,Defense",2986,1,6,3,6,0,0.699999988,1
235,210406,P. Zielinski,Piotr Zielinski,25,Poland,Europe,Europe Tier 1,7,9,22500000,70000,Right,3,5,81,72,81,84,70,61,Attacking Midfield,3540,7,2,4.600000381,6,0,1.600000024,0
236,204639,S. Savic,Stefan Savic,28,Montenegro,Europe,Europe Tier 1,9,9,22500000,60000,Right,2,3,55,35,54,56,84,72,Defense,1483,0,2,0.400000006,3,2,2.899999857,0
237,238794,Vinícius Jr.,Vinícius José de Oliveira Júnior,18,Brazil,South America,Europe Tier 1,10,10,22500000,60000,Right,2,4,93,70,71,85,29,63,Attacking Midfield,1098,2,2,4.599999905,0,0,0.100000001,0
238,204923,M. Sabitzer,Marcel Sabitzer,25,Austria,Europe,Europe Tier 1,6,8,22500000,60000,Right,2,4,74,80,76,80,57,77,"Attacking Midfield,Forward",2628,4,4,3.700000048,10,0,1.5,1
239,202562,J. Roussillon,Jérôme Roussillon,26,France,Europe,Europe Tier 1,4,6,22500000,60000,Left,2,3,89,65,76,80,78,78,"Defensive Midfield,Defense",2466,3,4,0.699999988,4,0,0.899999976,3
240,178518,R. Nainggolan,Radja Nainggolan,31,Belgium,Europe,Europe Tier 1,7,9,22500000,50000,Right,3,3,72,79,78,83,83,82,Midfield (Attacking/Defensive),2427,7,3,6.400000095,3,0,1.899999976,1
241,207877,J. Martínez,Josef Alexander Martínez,26,Venezuela,South America,North America,4,9,22500000,15000,Right,1,4,89,79,61,79,25,73,Forward,2851,28,3,4,2,0,0.899999976,6
242,201400,Rafinha,Rafael Alcântara do Nascimento,26,Brazil,South America,Europe Tier 1,10,10,2.20E+07,30000,Left,2,4,67,76,79,84,68,60,Midfield (Attacking/Defensive),304,1,0,1.899999976,1,0,1.100000024,0
243,199564,Sergi Roberto,Sergio Roberto Carnicer,27,Spain,Europe,Europe Tier 1,10,10,2.20E+07,150000,Right,3,3,78,63,81,78,77,73,"Defensive Midfield,Defense",2798,0,7,0.600000024,4,0,2.100000143,1
244,183711,J. Henderson,Jordan Brian Henderson,29,England,Europe,Europe Tier 1,10,9,2.20E+07,110000,Right,2,3,64,70,83,77,78,80,Midfield (Attacking/Defensive),2782,1,4,1.299999952,2,1,1.900000095,0
245,193474,I. Gueye,Idrissa Gana Gueye,29,Senegal,Africa,Europe Tier 1,9,10,2.20E+07,1.00E+05,Right,2,3,73,59,70,78,85,78,Midfield (Attacking/Defensive),2826,0,2,0.600000024,6,0,1,2
246,221660,V. Lindelöf,Victor Nilsson Lindelöf,24,Sweden,Europe,Europe Tier 1,7,8,2.20E+07,1.00E+05,Right,2,4,74,50,72,72,82,78,Defense,3232,1,1,0.600000024,2,0,3.599999905,0
